url,status_code
http://computerphilologie.tu-darmstadt.de/jg08/pierazzo.,unknown
www.flickr.com,unknown
www.mum.org,unknown
www.flickr.com,unknown
www.steve.museum/).,unknown
http://www.oucs.ox.ac.uk/ww1lit/,unknown
minervaeurope.org/publications/globalreport/globalrep2002.,unknown
www.southernspaces.org,unknown
http://bciptf.org/blog/2006/07/09/using-joomla-foran-,unknown
www.ebrary.com/corp/collateral/,unknown
ac.uk/issue55/williams-et-al/,unknown
http://alg.ncsa.uiuc.edu/do/tools/d2k,unknown
shttp://code.google.com/apis/,unknown
ac.uk/~barona/vard2/,unknown
http://juilland.comp.lancs.ac.uk/dicer/,unknown
ahds.ac.uk,unknown
www.childrenslibrary.org,unknown
Amazon.com,unknown
http://www.laits.utextas.edu/miltonpl.,unknown
www.laits.utexas.edu/aswaat/).,unknown
http://www.1.y12.doe.gov/capabilities/sgml/sc34/document/,unknown
pliny.cch.kcl.ac.uk/index.html,unknown
www.emblems.arts.gla.ac.uk/french/search.php).,unknown
www.pase.ac.uk,unknown
www.pbw.kcl.ac.uk,unknown
"kcl.ac.uk/legacy/staff/jdb/papers/pbe-leeds/body.html,",unknown
http://www.frh2.org.uk,unknown
http://www.ideals.uiuc.edu/html/2142/2281/Dervin1992a.,unknown
del.icio.us,unknown
omeka.org,unknown
Ancestry.com,unknown
oclc.org/programs/publications/reports/2007-02.pdf,unknown
ims.uni-stuttgart.de/ftp/pub/corpora/tree-tagger2.pdf,unknown
virginia.edu/~jmu2m/Kings.5-00/primitives.html,unknown
http://ocs.usask.ca/ocs/index.php/casta/casta08/paper/,unknown
ocs.usask.ca/ocs/index.php/casta/casta08/index/,unknown
archivesz.org,unknown
www.hoogerbrugge.com,unknown
www.comeclean.com,unknown
Comeclean.com,unknown
Hoogerbrugge.com,unknown
"pm.paris4.sorbonne.fr/LMR/),",unknown
coverpages.org/MPEG21-WG-11-N3971-200103.pdf,unknown
ucsb.edu/gazetteer,unknown
www.chrisharrison.net/projects/bibleviz/index.html,unknown
buddhism-dict.net/ddb/,unknown
http://www.cch.kcl.ac.uk/,unknown
jgaap.com,unknown
ICv2.com,unknown
http://www.nines.org/tools/juxta.html,unknown
www.eppt.org/eppt/),unknown
emilydickinson.org/),unknown
http://www.cch.kcl.ac.uk/cocoon/tei2008/programme/abstracts/abstract-166.html,unknown
www.tapor.uvic.ca/~mholmes/image_markup/],unknown
http://www.img.is.ritsumei.ac.jp/~h-seki/beeReader/,unknown
www.blakearchive.org/blake/public/about/tech/index.,unknown
http://www.nooj4nlp.net/,unknown
http://www.geo.lt.ritsumei.ac.jp/uv4w/frame_e.jsp,unknown
arts-humanities.net,unknown
www.dumbestgeneration.com/home.html,unknown
www.cs.kent.ac.uk/pubs/2004/1931/content.pdf,unknown
p://www.tcd.ie/history/1641/,unknown
t.org/,unknown
omp.lancs.ac.uk/ucrel/wmatrix/,unknown
ww.jgaap.com,unknown
Flickr.com,unknown
ages.com/,unknown
sense.us,unknown
http://textanalytics.net/,unknown
www.british-history.ac.uk,unknown
www.pepysdiary.com,unknown
diamm.ac.uk,unknown
www.ischools.org/,unknown
w.womenaustralia.info/,unknown
g.gov.au/governorgeneral/speech.php?id=625,unknown
rlin.de/,unknown
rove.nla.gov.au/,unknown
w.openarchives.org/pmh/,unknown
http://www.ut.ee/klassik/sht/2000/lotm,unknown
twitter.com,unknown
Twitter.com,unknown
https://files.nyu.edu/dh3/public/Clus,unknown
n.eu/,unknown
http://www.opencontext.org,unknown
w.loc.gov/standards/mets/mets-home.html,unknown
w.cs.drexel.edu/greenie/brennan-paper.pdf,unknown
www.vectorsjournal.org/,unknown
r.org,unknown
etl.org/ijtlhe/,unknown
http://dev.cdh.ucla.edu/digital,unknown
ib.umich.edu/cgi/t/text/text-,unknown
c.org/index.xml,unknown
lliance.org/bm~doc/hssreport.pdf,unknown
http://cssp.us/pdf/9%20Flavors%20of%20,unknown
http://www.wwp.brown.edu/encoding,unknown
isage.net/Proceedings/vol3/html/Peroni01/B,unknown
s.aksis.uib.no/mlcd/en.htm,unknown
http://tapor.uvic.ca/~mhol,unknown
http://www.nines.org,unknown
manities.org/companionDLS/,unknown
nals.org/cgi/reprint/20/7/1015.pdf,unknown
ttp://www.okkam.org/,unknown
www.digitalpreservationeurope.eu/p,unknown
dlib.org/dlib/october05/crane/10crane.html,unknown
talmedievalist.org/journal/1.1/robinson/,unknown
http://conferences.aepic.it/index.ph,unknown
agepub.com/cgi/content/abstract/23/4/277,unknown
iah.eu/,unknown
http://www.nines.org/,unknown
http://chs75.chs.harvard.edu/projects/diginc,unknown
www.dws.org,unknown
p://www.wagsoft.com/CorpusTool/,unknown
cs.ddbc.edu.tw/fosizhi/,unknown
y.ddbc.edu.tw,unknown
em.wm.edu,unknown
c.uk/cofk/bibliographies,unknown
http://www.ariadne.ac,unknown
ww.ust.ucla.edu/ustweb/ust.html,unknown
es.org/dhq/vol/3/1/000031/000031.html,unknown
urnal.de/,unknown
obi.org,unknown
kruenitz1.uni-trier.de/,unknown
anning.com/hatcher3/,unknown
http://www.chass.utoronto.ca/~wulfric/e,unknown
http://philologic.uchicago.edu/,unknown
hy.brown.edu,unknown
http://www.zmi.uni-giessen.de/projekte/proj,unknown
http://www.connexor.eu/,unknown
K.et,unknown
oc.gov/catdir/cpso/lcco/,unknown
www.yale.edu/hraf/outline.htm,unknown
www.loc.gov/pictures/collection/tgm/,unknown
loc.gov/loc/lcib/0202/cw-diarist.html,unknown
msey.com/,unknown
ttp://uvasci.org/,unknown
unam.mx,unknown
www.LogiLogi.org,unknown
LogiLogi.org,unknown
pub.com/cgi/content/abstract/14/2/203,unknown
Del.icio.us,unknown
foundation.logilogi.org/,unknown
ogi.org/pub/beyond/paper.pdf,unknown
http://www.chart.ac.uk/chart1999/pap,unknown
2011.fi/en,unknown
ttp://www.ahessc.ac.uk/,unknown
www.textgrid.de,unknown
vic.pitt.edu/sam/propp/praxis/features.html,unknown
s.com,unknown
p://www.bopsecrets.org/SI/2.derive.htm,unknown
www.cityofmemory.org,unknown
e.org.au,unknown
imemapping.edmontonpolice.ca,unknown
www.edmontonstories.ca,unknown
cordia.ca/soundmap/en,unknown
mapping.net/,unknown
www.urbansketchers.com,unknown
www.walkscore.com,unknown
link.com/ASCS/doi/abs/10.2972/hes,unknown
p://portal.acm.org/citation.cfm?,unknown
http://www.foaf-project.org/,unknown
i-c.org/,unknown
https://files.nyu.edu/dh3/public/The,unknown
gogy.icaap.org/content/issue8_1/breunig.ht,unknown
http://decentius.aksis.uib.no/mlcd/,unknown
www.balisage.net/Proceedings/vol3/html/Stu,unknown
baw.de,unknown
w.de/telota,unknown
saw-leipzig.de/aktuelles/personendateien,unknown
pdr.bbaw.de/works,unknown
s.google.com/books?id=kouJ09GQtbcC&lpg=PA1,unknown
b.tu-darmstadt.de/tocs/177279664.pdf,unknown
rtation.de,unknown
www.dcc.ac.uk/docs/publications/SCARP,unknown
ving.de/nbn:de:0008-2009071031,unknown
http://www.reference-global.com/doi,unknown
ference-global.com/doi/pdfplus/10.1515/pik,unknown
berlin.de/tagungsberichte,unknown
base.org,unknown
ine.gov.in/,unknown
http://www.cch.kcl.ac.uk/cocoon/tei20,unknown
www.ccri.uottawa.ca,unknown
A.De,unknown
TEXTvre.http://textvre.cerch.kcl.ac.uk/,unknown
Omekahttp://www.omeka.org,unknown
scholarship.Report,unknown
argumentations.As,unknown
w3.org,unknown
UKhttp://library.wellcome.ac.uk/,unknown
Egypthttp://bibalex.org/,unknown
UKhttp://www.kcl.ac.uk/cch/,unknown
modelhttp://library.wellcome.ac.uk/arabicproject.html.,unknown
TEIhttp://www.tei-c.org/,unknown
ENRICHhttp://enrich.manuscriptorium.com/,unknown
"Ligatushttp://www.ligatus.org.uk/,",unknown
www.r-project.org,unknown
http://ircyr.kcl.ac.uk/,unknown
Nomisma.org,unknown
Papyri.info,unknown
papyri.info,unknown
papyri.info,unknown
papyri.info,unknown
papyri.info,unknown
www.genizah.org,unknown
http://www.pbw.kcl.ac.uk/,unknown
planned.As,unknown
http://www.transcribe-bentham.da.ulcc.ac.uk/td/Transcribe_Bentham,unknown
www.diggingintodata.org,unknown
http://pipes.yahoo.com,unknown
"request.http://gregor.middell.net/collatex/api/collate,",unknown
"Herokuhttp://code.google.com/appengine/,",unknown
CollateXhttp://collatex.sourceforge.net,unknown
designcrea.uma.es,unknown
Protovis.com,unknown
philosophi.ca,unknown
http://www.alphaworks.ibm.com/tech/lrw,unknown
http://www.scotgrid.ac.uk,unknown
http://libra.englang.arts.gla.ac.uk/historicalthesaurus/,unknown
www.sprachwissenschaft.uni-erlangen.de/tagung/programm.shtml,unknown
project.http://www.europeana.eu/portal/.The,unknown
hyphenation.Cf,unknown
voyeurtools.org,unknown
http://sci.slis.indiana.edu/sci2,unknown
http://nwb.slis.indiana.edu,unknown
http://nwb.slis.indiana.edu,unknown
http://sci.slis.indiana.edu,unknown
http://ivl.slis.indiana.edu/km/pub/2003-borner-arist.pdf,unknown
http://sci.slis.indiana.edu/registration/docs/Sci2_Tutorial.pdf,unknown
http://cns.slis.indiana.edu/presentations/.,unknown
orlando.cambridge.org,unknown
Hermeneuti.ca,unknown
onemanga.com,unknown
www.cwrc.ca,unknown
Communityhttp://www.language-archives.org/,unknown
resourceshttp://www.language-archives.org/REC/bpr.html,unknown
formathttp://www.language-archives.org/OLAC/metadata.html,unknown
Corehttp://dublincore.org/documents/dcmi-terms/—the,unknown
vocabularieshttp://www.language-archives.org/REC/olac-extensions.html,unknown
repositoryhttp://www.language-archives.org/OLAC/repositories.html,unknown
Harvestinghttp://www.openarchives.org/OAI/2.0/openarchivesprotocol.htm,unknown
movementhttp://en.wikipedia.org/wiki/Open_Access_movement,unknown
Archivehttp://www.archive.org/details/marc_records_scriblio_net,unknown
project.http://about.scriblio.net/,unknown
Registryhttp://gita.grainger.uiuc.edu/registry/,unknown
http://opencontext.org/,unknown
arts-humanities.net,unknown
www.cinemetrics.lv,unknown
www.tcf.ua.edu/slgallery/shotlogger/,unknown
web.iri.centrepompidou.fr/pop_site.html,unknown
nickredfern.wordpress.com/,unknown
www.data2000.no/EDIT2000/,unknown
http://nwb.slis.indiana.edu/,unknown
BrailleSC.org,unknown
BrailleSC.org,unknown
BrailleSC.org,unknown
et.al,unknown
Bergenhttp://www.hd.uib.no/AcoHum/book/.,unknown
Virginiahttp://jefferson.village.virginia.edu/hcs/dhcs/.,unknown
http://ra.tapor.ualberta.ca/~circa/?page_id=307.,unknown
umanisticahttp://rmcisadu.let.uniroma1.it/~orlandi/pubbli/informatica/montevarchi.pdf.,unknown
digitalhumanities.org/dhq/vol/4/1/000080/000080.html.,unknown
data.bnf.fr,unknown
data.bnf.fr,unknown
data.bnf.fr,unknown
data.bnf.fr,unknown
data.bnf.fr,unknown
1.In,unknown
http://www.crowdedpage.org/,unknown
http://www.archivesportaleurope.eu/,unknown
Taiwan.Digital,unknown
athttp://piez.org/wendell/papers/dh2010/743_Fig2a.jpg,unknown
andhttp://piez.org/wendell/papers/dh2010/743_Fig2b.jpg,unknown
Project.http://www.wwp.brown.edu/,unknown
South.http://docsouth.unc.edu/,unknown
http://www.googlebooksettlement.com,unknown
http://baroqueart.cultureplex.ca/,unknown
ReplicatedTypo.org,unknown
ResearchBlogging.com,unknown
http://www.researchblogging.com,unknown
Artifacts.http://ewic.bcs.org/upload/pdf/ewic_ev11_s8paper3.pdf,unknown
athttp://www.comp.lancs.ac.uk/computing/users/paul/phd/phd2003.pdf.,unknown
www.berkeley.edu/users/breiman/RandomForests/cc_home.htm,unknown
exist-db.org,unknown
http://www.springerlink.com/content/978-3-642-16872-7/Digital,unknown
1.Schmidt,unknown
atwww.stonesutras.org,unknown
http://ecomma.cwrl.utexas.edu/e392k/,unknown
overview.http://www.ibm.com/developerworks/library/x-xslt/,unknown
Online.International,unknown
http://people.lis.illinois.edu/~unsworth/carnegie-ninch.03.html,unknown
europeanculturalcommons.eventbrite.com,unknown
athttp://www.youtube.com/playlist?list=PLE244178708CBB62C),unknown
www.librijournal.org/pdf/2007-2pp53-64.pdf,unknown
www.oclc.org/research/publications/library/2008/2008-05.pdf,unknown
2011www.ifla.org/VII/s8/pub/Profrep108.pdf,unknown
www.ifla.org/VII/s8/pub/Profrep108.pdf.,unknown
p.53www.librijournal.org/pdf/2007-2pp53-64.pdf.,unknown
2011www.librijournal.org/pdf/2007-2pp53-64.pdf,unknown
"5,www.oclc.org/research/publications/library/2008/2008-05.pdf.",unknown
www.eu-consent.net/click_download.asp?contentid=1258.,unknown
papyri.info,unknown
corpus1.mpi.nl,unknown
http://butler.cc.tut.fi/,unknown
URLhttp://iswc2011.semanticweb.org/fileadmin/iswc/Papers/Workshops/LISC/nordhoff.pdf.,unknown
nltk.org,unknown
nlp.stanford.edu/software/CRF-NER.shtml),unknown
nlp.stanford.edu/software/lex-parser.shtml),unknown
imdb.com,unknown
imdb.com,unknown
Sounds.http://www.bbc.co.uk/worldservice/specialreports/saveoursounds.shtml,unknown
Detection.International,unknown
Distance.London,unknown
Imagery.http://sites.google.com/site/earthhowdoi/Home/ageandclarityofimagery,unknown
11.In,unknown
www.databasewomenwriters.nl,unknown
http://www.viseyes.org/.,unknown
http://crdo.up.univ-aix.fr/SLDRdata/doc/show/copenhagen/SDH-2011/submissions/sdh2011_submission_1.pdf,unknown
Richmondhttp://dsl.richmond.edu/dispatch/.,unknown
https://lcrm.lib.unc.edu/blog/,unknown
athttp://www.sohp.org/content/our_research/the_long_civil_rights_movement_initiative/.,unknown
http://www.eebo.chadwyck.com/.,unknown
http://www.estc.bl.uk/.,unknown
"DWDS,www.dwds.de",unknown
www.dwds.de,unknown
www.ard-zdf-onlinestudie.de,unknown
Interchange.http://www.tei-c.org/Guidelines/P5/,unknown
1.Cf,unknown
athttp://www.empirikom.net/bin/view/Themen/CmcTEI.,unknown
7.In,unknown
VALA.http://www.valaconf.org.au/vala2008/papers2008/116_Dewhurst_Final.pdf,unknown
www.ausstage.edu.au,unknown
2.www.powerhousemuseum.com,unknown
3.www.heuristscholar.org,unknown
www.austlit.edu.au,unknown
5.www.esrc.unimelb.edu.au/ohrm/,unknown
6.www.ala.org.au,unknown
7.www.ga.gov.au/place-names/,unknown
andhttp://www.mpi.nl/DOBES/archive_access/access_procedures).,unknown
seehttp://www.boldpng.info/home,unknown
http://computerphilologie.tu-darmstadt.de/jg08/pierazzo.html.,unknown
3.In,unknown
athttp://library2.usask.ca/~fichter/blog_on_the_side/2006/04/web-2.html.,unknown
http://archive.amol.org.au/omj/volume8/volume8_index.asp.,unknown
http://www.openannotation.org/spec/beta/,unknown
1.BBC,unknown
http://metasound.dibet.univpm.it/release_bot/release/semlib-client_0.61-demo_page/examples/demo.html,unknown
London.http://digipal.eu/blogs/blog/describing-handwriting-part-i/,unknown
www.project-agora.eu,unknown
Sets.www.manovich.net/cultural_analytics.pdf,unknown
1.In,unknown
www.gephi.org,unknown
2.Software,unknown
http://lab.softwarestudies.com/p/imageplot.html.,unknown
www.ceismic.org.nz,unknown
n.d.http://www.foundhistory.org/2010/12/02/stuff-digital-humanists-like/,unknown
www.kdk.fi/en/public-interface.),unknown
Connect.http://ciber-research.eu/download/20110821-M3.1.2_eConnect_LogAnalysis.pdf,unknown
Finland..http://kdk.fi/wiki/images/4/45/KDK-k%C3%A4ytett%C3%A4vyystesti_2011_01.pdf,unknown
Fund.http://www.hrelp.org/.,unknown
Humanities.http://www.neh.gov/grants/guidelines/del.html,unknown
http://neatline.scholarslab.org/,unknown
1.Software,unknown
http://w3.u-grenoble3.fr/kraif/index.php?Itemid=43&id=27&option=com_content&task=view,unknown
http://hypermachiavel.ens-lyon.fr,unknown
http://ir.shef.ac.uk/cloughie/papers/York2009.pdf,unknown
http://www3.isrl.illinois.edu/~unsworth/lyman.htm.,unknown
1.It,unknown
Seehttp://www.dipf.de/en/projects/virtual-research-environment-for-research-in-the-history-of-education-smw-cora.,unknown
webpagehttp://smw.referata.com/wiki/Special:BrowseData/Sites?Data_type=Science.,unknown
athttp://www.mediawiki.org/wiki/Extension:Semantic_Web_Browser.,unknown
http://dogonlanguages.org/bibliography.cfm.,unknown
www.logainm.ie,unknown
pynchonwiki.com,unknown
Pynchonwiki.com,unknown
Pynchonwiki.com,unknown
Literarywiki.com,unknown
athttp://queenloana.wikispaces.com/.,unknown
Literarywiki.org,unknown
http://eco.ids-mannheim.de,unknown
http://eco.ids-mannheim.de,unknown
"Blackwellhttp://www.digitalhumanities.org/companion,",unknown
http://alamo.mshparisnord.org/index.html,unknown
http://vidaweb.org/the-count-2010,unknown
Collegehttp://digipal.eu/blogs/blog/describing-handwriting-part-i/.,unknown
http://new.myfonts.com/WhatTheFont,unknown
"athttp://www.arts.manchester.ac.uk/mancass/C11database/letter_catalogue.php,",unknown
www.uni-leipzig.de/~ff/cpdp/.,unknown
Lexvo.org,unknown
www.monnet-project.eu,unknown
http://manyeyes.alphaworks.ibm.com/manyeyes/,unknown
tool.http://jetson.unl.edu:8080/cocoon/tokenx/index.html?file=../xml/base.xml,unknown
Textarc.org,unknown
http://textarc.org/,unknown
theory.Social,unknown
projecthttp://mediacommons.futureofthebook.org/alt-ac/,unknown
tapor.humanities.mcmaster.ca/html/Nosuchthing_1.pdf,unknown
http://www.hit.uib.no/claus/mecs/mecs.htm,unknown
11.3.4.4,unknown
3.In,unknown
5.It,unknown
11.3.4.6,unknown
charts.HT,unknown
hierarchies.http://www.cs.umd.edu/hcil/treemap-history/index.shtml,unknown
4.Network,unknown
"http://pelagios.dme.ait.ac.at/screencasts/exploring-datasets.html,",unknown
andhttp://pelagios.dme.ait.ac.at/screencasts/exploring-places.html.,unknown
http://www.emailchemy.com,unknown
1.At,unknown
athttp://danmarksstednavne.navneforskning.ku.dk/).,unknown
www.digdag.dk,unknown
ttp://www2.lib.virginia.edu/digitalcuration/etext.html.,unknown
wordseer.berkeley.edu,unknown
Union.http://dx.doi.org/10.2777/23127,unknown
athttp://purl.org/saws/ontology,unknown
Datahttp://dh2010.cch.kcl.ac.uk/academic-programme/abstracts/papers/pdf/ab-878.pdf/Digital,unknown
http://www.pbw.kcl.ac.uk,unknown
http://www.pbw.kcl.ac.uk/.,unknown
http://www.proustarchive.org/,unknown
republicofletters.stanford.edu/,unknown
herehttp://mary.opendfki.de/wiki/USEnglishSAMPA,unknown
http://buddhistinformatics.ddbc.edu.tw/glossaries/.,unknown
Foundation.http://digitallearning.macfound.org/atf/cf/%7B7E45C7E0-A3E0-4B89-AC9C-E807E1B0AE4E%7D/JENKINS_WHITE_PAPER.PDF,unknown
5.MIT,unknown
http://hyperstudio.mit.edu/software/chronos-timeline/accessed,unknown
http://www-958.ibm.com/software/data/cognos/manyeyes/,unknown
Medicinehttp://archive.nlm.nih.gov/pubs/hauser/Tompaper/tompaper.php.,unknown
online.International,unknown
http://www.leningradensis.org,unknown
http://mayaarch3d.unm.edu,unknown
http://cipa.icomos.org/KYOTO.html.,unknown
Github.http://github.com,unknown
WordPress.http://wordpress.org,unknown
Stylisticshttps://sites.google.com/site/computationalstylistics/.,unknown
www.digitalhumanities.org/humanist/Archives/Virginia/v15/0000.html.,unknown
chronicle.com/blogPost/The-MLAthe-Digital/19468/.,unknown
www3.isrl.illinois.edu/~unsworth/state.of.dh.DHSI.pdf.,unknown
4.Wang,unknown
www.digitalhumanities.org/humanist/Archives/Virginia/v01/8705.1324.txt,unknown
voyant-tools.org,unknown
voyeurtools.org,unknown
http://www.swickynotes.org/docs/SWickyNotesStartingGuide.pdf.,unknown
www.delightedbeauty.org,unknown
http://cs.swan.ac.uk/~cszg/text/textSurvey.pdf,unknown
http://www.cs.swan.ac.uk/~cszg/text/isvc.pdf,unknown
www.digitalhumanities.org/companionDLS/,unknown
www.digitalhumanities.org/companionDLS/,unknown
www.understanding-shakespeare.com,unknown
www.delightedbeauty.org,unknown
5.Schmidt,unknown
www.bvh.univ-tours.fr,unknown
Manuscript.Digital,unknown
www.bvh.univ-tours.fr/,unknown
http://www.c-tei.org,unknown
http://panini.northwestern.edu/mmueller/vospos.pdf,unknown
http://pascallin.ecs.soton.ac.uk/challenges/VOC/voc2007,unknown
pkp.sfu.ca/files/OJSinanHour.pdf,unknown
1.www.clarin.eu,unknown
2.weblicht.sfs.uni-tuebingen.de,unknown
3.www.iais.fraunhofer.de,unknown
4.www.hhi.fraunhofer.de,unknown
http://www.nooj4nlp.net,unknown
www.monnet-project.eu,unknown
7.It,unknown
Information.Berlin,unknown
http://www.openannotation.org/,unknown
http://www.openskysolutions.ca/,unknown
pad.ma,unknown
pad.ma,unknown
5.Open,unknown
http://www.openannotation.org,unknown
6.Video,unknown
9.Global,unknown
http://lytton-project.uni-hd.de,unknown
http://priyapaulcollection.uni-hd.de/,unknown
http://authority.nzetc.org/,unknown
http://authority.nzetc.org/,unknown
Project.Digital,unknown
http://lenz.unl.edu/papers/2011/01/08/whos-in-and-whos-out.html,unknown
Hermeneuti.ca,unknown
http://www.catalystframework.org/.,unknown
www.womenwriters.nl,unknown
www.databasewomenwriters.nl,unknown
http://manifesto.humanities.ucla.edu/2009/05/29/the-digital-humanities-manifesto-20/,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
WORDPRESS.ORG,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
Hypotheses.org,unknown
de.hypotheses.org,unknown
Hypotheses.org,unknown
http://carnets.parisdescartes.fr/,unknown
Lod.ac,unknown
Revues.org,unknown
Hypotheses.org,unknown
Revues.org,unknown
Revues.org,unknown
bilbo.hypotheses.orghttp://bilbo.hypotheses.org,unknown
http://nuscholar.nipissingu.ca,unknown
RIgeo.net,unknown
RIgeo.net,unknown
RIgeo.net,unknown
RIgeo.net,unknown
RIgeo.net,unknown
RIgeo.net,unknown
RIgeo.net,unknown
http://mediacommons.futureofthebook.org/alt-ac/pieces/project-management-humanists,unknown
http://lenz.unl.edu/papers/2010/10/08/care-of-the-soul.html,unknown
http://www3.isrl.illinois.edu/~unsworth/ala99.htm,unknown
http://www.foaf-project.org/,unknown
http://conference.ifla.org/past/ifla77/104-russell-en.pdf.,unknown
http://www.projectbamboo.org,unknown
http://dirt.terrypbrock.com/?p=1116,unknown
http://pantonprinciples.org/,unknown
Humanities.http://pdr.bbaw.de,unknown
1.In,unknown
http://gallery.expression.microsoft.com/SeadragonAjax.,unknown
www.tustep.org,unknown
http://www.digcur-education.org/,unknown
http://humanistica.ualberta.ca/category/for-the-public/humanities-infographics/,unknown
http://circa.cs.ualberta.ca/index.php/CIRCA:Arguments_FOR_the_Humanities,unknown
voyant-tools.org,unknown
Seehttp://hermeneuti.ca/workshops,unknown
www.textal.org,unknown
bloghttps://dhs.stanford.edu/algorithmic-literacy/using-word-clouds-for-topic-modeling-results/.,unknown
PlayThePast.org,unknown
http://literarytopologies.org/?page_id=15.,unknown
Neo4j.org,unknown
Clojureneo4j.Info,unknown
Neo4j.org,unknown
Neo4j.org,unknown
Recommendation.http://www.w3.org/TR/xsl11/,unknown
website.https://dev2.dariah.eu/wiki/display/RIRPUB/RiR,unknown
http://www-958.ibm.com/software/data/cognos/manyeyes/,unknown
Processing.org,unknown
TextArc.org,unknown
http://textarc.org,unknown
esono.com,unknown
http://uller.grainger.uiuc.edu:8080/xtf/search,unknown
http://uller.grainger.illinois.edu/omeka/,unknown
Jodybyrne.com,unknown
www.mccarty.org.uk,unknown
www.dur.ac.uk/ias/news/annual_research_dinner/,unknown
www.therai.org.uk/,unknown
http://www.projectbamboo.org/wp-content/uploads/Project-Bamboo-Scholarly-Practices-Report.pdf,unknown
http://www3.isrl.illinois.edu/~unsworth/Kings.5-00/primitives.html,unknown
http://textusproject.org/,unknown
Wikisource.org,unknown
Wikisoruce.org,unknown
http://metasound.dibet.univpm.it/thepund.it/edgemaps_demo/demo.html?nbs={c4a2729c}&,unknown
"CEUR-WS.org/Vol-912,",unknown
Development.http://www.oclc.org/resources/research/publications/library/2009/2009-02.pdf,unknown
practice.http://www3.isrl.illinois.edu/~unsworth/Kings.5-00/primitives.html,unknown
http://metasound.dibet.univpm.it/thepund.it/edgemaps_demo/demo.html,unknown
Germany.http://www.ncess.ac.uk/resources/content/papers/Meyer(2).pdf(accessed,unknown
http://ichass.illinois.edu/,unknown
Stewardship.http://www2.lib.virginia.edu/aims/whitepaper/AIMS_final.pdf,unknown
http://www.digitalvariants.org/e-philology),unknown
http://manuscripts.cmrs.ucla.edu/index.php,unknown
arts-humanities.net,unknown
dictionaryofsydney.org,unknown
http://mediacommons.futureofthebook.org/alt-ac/pieces/ant-lions-and-scholar-programmers,unknown
dictionaryofsydney.org,unknown
HeuristScholar.org/h3/index.html,unknown
http://inke.acadiau.ca/newradial/,unknown
www.diggingintodata.org,unknown
http://mediacommons.futureofthebook.org/alt-ac/,unknown
www.mediahistoryproject.org,unknown
www.archive.org,unknown
http://lantern-demo.commarts.wisc.edu/,unknown
www.tapor.ca,unknown
mallet.cs.umass.edu/,unknown
www.cwrc.ca,unknown
www.ualberta.ca/ORLANDO,unknown
semanticweb.org,unknown
http://mail.websemanticsjournal.org/index.php/ps/article/view/83,unknown
semanticweb.org,unknown
http://semanticweb.org/wiki/Ontology.,unknown
http://beowulf.engl.uky.edu/~eft/eppt-trial/EPPT-Install.htm(accessed,unknown
Technology.http://beowulf.engl.uky.edu/~kiernan/eBoethius/tech.htm#tech,unknown
R.http://austese.wordpress.com,unknown
http://austese.net/tests/tilt,unknown
http://austese.net/tests/image,unknown
Project.http://www.beckettarchive.org/demo/,unknown
http://edities.ctb.kantl.be/daisne/index.htm,unknown
http://computerphilologie.tu-darmstadt.de/jg03/robinson.htm.,unknown
http://austese.net/tests/,unknown
www.cceh.uni-koeln.de/events/CologneDialogue,unknown
www.clarin.eu,unknown
www.meertens.knaw.nl,unknown
www.meertens.knaw.nl/soundbites,unknown
www.mpi.nl/research/research-projects/the-language-archive,unknown
biotech.http://biocurious.org/(accessed,unknown
http://fablabinternational.org/(accessed,unknown
pool.http://pool.newmedia.umaine.edu/,unknown
Manufactory.http://www.theproductmanufactory.com/,unknown
http://lib.stanford.edu/iiif,unknown
http://ada.drew.edu/dmproject/,unknown
http://citynature.stanford.edu,unknown
et.al,unknown
http://people.lis.illinois.edu/~unsworth/laval.html.,unknown
http://www.costwwih.net/home,unknown
hyperpo.org,unknown
textarc.org,unknown
http://pear.hcmc.uvic.ca:8080/ach/site/xhtml.xq?id=98,unknown
Press.http://www.oed.com/view/Entry/94372?rskey=ZKOmMc&result=1&isAdvanced=false,unknown
Wordpress.com.http://ccgi.jalamb.com/2011/05/kindle-and-the-index/,unknown
Series.http://www.levtechinc.com/pdf/Using%20BNA%20Indexes%20study.pdf,unknown
archives.library.illinois.edu/staff-resources/.,unknown
www.forensicswiki.org/wiki/FTK_ImagerBitcurator:,unknown
archives.library.illinois.edu/archon/index.php?p=collections/controlcard&id=11138,unknown
journalofdigitalhumanities.org/2-1/topic-modeling-and-figurative-language-by-lisa-m-rhody,unknown
http://clarin01.ims.uni-stuttgart.de/tea,unknown
